,,,,,Turns,,,,,,,,,,,,,,,,
10,5,10,9,0,23,0,8,0,1,98,32,2,100,59,3,78,44,4,4,0, 
10,5,10,7,0,27,0,100,83,1,41,15,2,28,5,3,80,5,4,70,17, 
10,5,10,8,0,38,0,68,14,1,14,0,2,100,43,3,6,0,4,98,25, 
10,5,10,9,0,16,0,100,28,1,76,11,2,71,33,3,60,11,4,94,37, 
10,5,10,9,0,28,0,33,5,1,90,34,2,85,32,3,93,31,4,100,21, 
10,5,10,8,0,18,0,100,44,1,65,30,2,18,0,3,65,42,4,18,0, 
10,5,10,8,1,21,0,100,17,1,87,10,2,64,7,3,78,11,4,71,10, 
10,5,10,8,0,55,0,72,5,1,100,38,2,97,28,3,78,6,4,67,10, 
10,5,10,8,0,26,0,100,44,1,80,10,2,99,14,3,78,3,4,78,10, 
10,5,10,8,0,32,0,20,0,1,53,5,2,36,6,3,100,5,4,36,14, 
10,5,10,8,0,17,0,34,5,1,63,11,2,19,0,3,28,0,4,100,0, 
10,5,10,8,0,25,0,100,20,1,87,4,2,81,15,3,44,0,4,89,27, 
10,5,10,9,0,20,0,100,28,1,85,38,2,9,0,3,79,27,4,44,10, 
10,5,10,9,0,53,0,95,23,1,98,22,2,100,54,3,55,21,4,51,8, 
10,5,10,9,0,15,0,39,11,1,84,0,2,100,23,3,97,2,4,18,0, 
10,5,10,8,0,15,0,87,32,1,78,23,2,99,15,3,78,14,4,100,8, 
10,5,10,8,0,23,0,90,10,1,28,0,2,28,5,3,28,0,4,100,20, 
10,5,10,7,1,46,0,63,20,1,100,21,2,99,5,3,50,16,4,95,17, 
10,5,10,9,0,31,0,99,23,1,100,16,2,99,38,3,97,22,4,38,2, 
10,5,10,9,0,33,0,69,38,1,38,10,2,100,12,3,34,14,4,30,7, 
10,5,10,8,1,28,0,60,19,1,60,11,2,100,61,3,98,46,4,99,38, 
10,5,10,8,0,26,0,53,12,1,79,12,2,100,14,3,60,0,4,52,9, 
10,5,10,9,0,21,0,100,13,1,33,8,2,63,15,3,14,0,4,26,5, 
10,5,10,9,0,42,0,68,38,1,16,5,2,13,5,3,100,40,4,97,26, 
10,5,10,8,0,24,0,51,13,1,82,26,2,42,19,3,100,6,4,68,15, 
10,5,10,8,0,33,0,62,0,1,100,48,2,92,2,3,80,10,4,91,28, 
10,5,10,9,0,21,0,6,0,1,75,21,2,100,0,3,86,16,4,18,5, 
10,5,10,9,0,25,0,58,5,1,76,12,2,14,0,3,100,5,4,48,9, 
10,5,10,8,0,28,0,98,24,1,93,10,2,100,15,3,34,22,4,97,8, 
10,5,10,9,0,16,0,9,0,1,97,15,2,85,23,3,100,19,4,66,21, 
10,5,10,9,0,21,0,85,25,1,42,0,2,98,10,3,62,0,4,100,7, 
10,5,10,8,0,26,0,3,0,1,100,6,2,38,0,3,3,0,4,3,11, 
10,5,10,9,0,41,0,97,10,1,98,23,2,100,19,3,31,0,4,82,28, 
10,5,10,9,0,27,0,100,37,1,59,5,2,28,0,3,42,0,4,28,0, 
10,5,10,8,0,32,0,61,5,1,100,4,2,99,16,3,99,4,4,80,24, 
10,5,10,9,0,27,0,87,18,1,99,46,2,73,26,3,100,26,4,66,10, 
10,5,10,9,0,21,0,11,0,1,100,11,2,47,17,3,85,1,4,47,5, 
10,5,10,8,0,42,0,100,111,1,20,17,2,72,16,3,99,51,4,97,14, 
10,5,10,8,0,29,0,61,0,1,56,7,2,17,0,3,100,2,4,99,18, 
10,5,10,9,0,26,0,49,5,1,40,5,2,99,10,3,100,43,4,25,5, 
10,5,10,10,0,28,0,100,25,1,60,14,2,94,22,3,97,5,4,10,0, 
10,5,10,9,0,33,0,74,15,1,99,0,2,63,6,3,11,0,4,100,15, 
10,5,10,8,0,20,0,48,5,1,77,34,2,100,12,3,57,0,4,63,13, 
10,5,10,9,0,45,0,99,5,1,100,32,2,99,16,3,99,26,4,99,43, 
10,5,10,8,0,36,0,49,29,1,100,18,2,98,19,3,97,23,4,42,10, 
10,5,10,8,0,24,0,100,9,1,76,10,2,96,5,3,99,34,4,20,1, 
10,5,10,9,0,54,0,89,34,1,99,68,2,100,20,3,52,7,4,63,10, 
10,5,10,9,0,22,0,99,7,1,10,0,2,50,5,3,85,0,4,100,12, 
10,5,10,8,0,16,0,76,20,1,43,5,2,63,31,3,25,0,4,100,31, 
10,5,10,9,0,37,0,99,17,1,71,6,2,100,35,3,37,22,4,97,22, 
10,5,10,8,0,30,0,35,11,1,99,15,2,35,0,3,35,25,4,100,37, 
10,5,10,8,0,22,0,45,10,1,100,22,2,5,0,3,93,24,4,5,0, 
10,5,10,8,0,17,0,46,0,1,68,1,2,70,0,3,100,17,4,68,21, 
10,5,10,9,0,24,0,92,19,1,100,6,2,46,10,3,6,0,4,98,14, 
10,5,10,9,0,26,0,61,7,1,100,63,2,36,5,3,40,0,4,95,10, 
10,5,10,8,0,27,0,13,5,1,41,0,2,100,30,3,65,41,4,51,13, 
10,5,10,9,0,51,0,40,8,1,40,5,2,99,10,3,100,47,4,73,19, 
10,5,10,8,0,24,0,100,25,1,90,34,2,95,7,3,88,43,4,27,0, 
10,5,10,9,0,24,0,82,5,1,100,20,2,55,16,3,55,11,4,55,0, 
10,5,10,8,0,15,0,59,0,1,100,0,2,51,0,3,53,3,4,77,24, 
10,5,10,8,0,42,0,17,0,1,81,11,2,7,0,3,83,18,4,100,5, 
10,5,10,9,0,35,0,96,13,1,100,37,2,63,5,3,56,21,4,72,15, 
10,5,10,9,0,21,0,62,17,1,61,20,2,100,28,3,75,13,4,51,11, 
10,5,10,9,0,28,0,99,37,1,46,2,2,37,0,3,58,16,4,100,12, 
10,5,10,8,1,23,0,24,0,1,100,24,2,98,8,3,24,9,4,31,0, 
10,5,10,8,0,18,0,53,0,1,18,5,2,75,4,3,100,27,4,26,7, 
10,5,10,8,0,40,0,76,36,1,40,0,2,80,21,3,100,24,4,40,0, 
10,5,10,8,0,14,0,43,12,1,100,9,2,9,0,3,9,0,4,24,9, 
10,5,10,8,0,39,0,98,26,1,72,0,2,100,41,3,15,0,4,54,5, 
10,5,10,8,0,23,0,100,55,1,61,19,2,87,22,3,46,15,4,79,28, 
10,5,10,9,0,24,0,95,32,1,100,14,2,58,33,3,10,0,4,85,13, 
10,5,10,9,0,39,0,90,10,1,78,29,2,92,20,3,98,25,4,100,29, 
10,5,10,8,0,39,0,30,20,1,75,24,2,98,7,3,99,34,4,100,10, 
10,5,10,9,0,25,0,100,5,1,64,5,2,57,0,3,33,0,4,90,9, 
10,5,10,10,0,34,0,66,15,1,61,0,2,100,29,3,11,0,4,13,0, 
10,5,10,8,0,23,0,100,18,1,96,19,2,30,24,3,37,17,4,51,10, 
10,5,10,9,0,20,0,46,1,1,93,7,2,100,21,3,45,10,4,66,9, 
10,5,10,9,0,36,0,49,16,1,100,18,2,33,19,3,74,19,4,74,0, 
10,5,10,8,0,18,0,45,6,1,100,15,2,22,5,3,56,12,4,20,0, 
10,5,10,9,0,27,0,86,8,1,31,0,2,100,8,3,69,16,4,74,18, 
10,5,10,9,0,28,0,61,20,1,74,17,2,28,0,3,100,8,4,87,14, 
10,5,10,8,1,57,0,99,45,1,99,77,2,70,41,3,99,31,4,100,10, 
10,5,10,9,0,21,0,75,10,1,100,15,2,85,26,3,44,0,4,91,22, 
10,5,10,9,0,33,0,71,27,1,99,46,2,100,30,3,99,32,4,71,5, 
10,5,10,9,0,16,0,100,8,1,32,1,2,45,0,3,4,0,4,99,5, 
10,5,10,9,0,52,0,100,20,1,98,23,2,69,13,3,97,64,4,64,11, 
10,5,10,8,0,27,0,15,0,1,94,20,2,95,16,3,67,23,4,100,47, 
10,5,10,9,0,29,0,66,17,1,98,37,2,87,31,3,100,45,4,64,35, 
10,5,10,8,0,24,0,78,7,1,43,5,2,11,0,3,100,19,4,78,14, 
10,5,10,9,0,52,0,86,22,1,98,2,2,92,18,3,99,0,4,100,20, 
10,5,10,8,0,39,0,100,14,1,66,18,2,75,4,3,76,0,4,93,5, 
10,5,10,9,0,19,0,25,0,1,7,0,2,53,0,3,100,17,4,74,23, 
10,5,10,9,0,31,0,51,24,1,100,20,2,61,10,3,84,5,4,51,10, 
10,5,10,8,0,25,0,54,10,1,100,5,2,57,0,3,66,5,4,71,14, 
10,5,10,9,0,19,0,20,0,1,45,14,2,100,13,3,79,9,4,76,6, 
10,5,10,9,0,24,0,85,13,1,38,0,2,58,10,3,49,0,4,100,4, 
10,5,10,8,0,33,0,8,0,1,100,33,2,99,20,3,62,10,4,68,10, 
10,5,10,8,0,47,0,99,21,1,100,14,2,99,0,3,72,13,4,94,11, 
10,5,10,9,0,31,0,86,20,1,66,27,2,38,5,3,100,21,4,64,10, 
10,5,10,9,0,33,0,65,5,1,97,30,2,100,20,3,27,2,4,99,5, 
10,5,10,9,0,41,0,62,13,1,68,5,2,74,17,3,74,0,4,100,17, 
10,5,10,8,0,35,0,95,17,1,99,11,2,98,16,3,41,21,4,100,0, 
10,5,10,8,0,22,0,100,46,1,21,20,2,29,15,3,83,38,4,47,10, 
10,5,10,8,0,32,0,48,10,1,44,15,2,9,0,3,74,20,4,100,78, 
10,5,10,8,0,22,0,100,32,1,38,7,2,61,14,3,88,4,4,29,8, 
10,5,10,8,0,29,0,100,28,1,69,10,2,69,15,3,67,10,4,73,19, 
10,5,10,9,0,19,0,46,36,1,54,22,2,64,7,3,100,15,4,73,5, 
10,5,10,8,0,32,0,99,38,1,99,33,2,71,17,3,98,34,4,100,28, 
10,5,10,8,0,29,0,95,16,1,41,5,2,41,5,3,41,5,4,100,73, 
10,5,10,9,0,35,0,99,5,1,39,21,2,96,0,3,100,6,4,59,14, 
10,5,10,8,0,13,0,43,15,1,33,19,2,30,0,3,100,2,4,43,10, 
10,5,10,9,0,28,0,88,33,1,86,9,2,100,13,3,72,27,4,51,18, 
10,5,10,10,0,21,0,100,6,1,5,0,2,39,10,3,5,0,4,99,21, 
10,5,10,9,0,19,0,27,7,1,37,0,2,99,0,3,85,15,4,100,37, 
10,5,10,8,0,32,0,27,10,1,5,0,2,74,16,3,46,14,4,100,13, 
10,5,10,8,0,29,0,100,34,1,98,12,2,88,23,3,68,15,4,35,5, 
10,5,10,9,0,35,0,99,0,1,98,29,2,78,2,3,50,0,4,100,40, 
10,5,10,9,0,30,0,94,24,1,5,0,2,100,18,3,89,12,4,91,21, 
10,5,10,8,0,26,0,71,25,1,99,4,2,100,10,3,92,37,4,98,26, 
10,5,10,9,0,19,0,100,5,1,15,0,2,50,5,3,57,1,4,86,0, 
10,5,10,8,0,37,0,76,0,1,100,27,2,94,9,3,96,21,4,97,28, 
10,5,10,8,0,28,0,100,17,1,43,14,2,33,0,3,63,0,4,79,15, 
10,5,10,8,0,36,0,61,10,1,74,15,2,100,24,3,56,29,4,74,4, 
10,5,10,9,0,20,0,98,20,1,100,28,2,51,15,3,2,0,4,83,42, 
10,5,10,8,0,47,0,53,5,1,99,47,2,100,20,3,74,51,4,98,16, 
10,5,10,8,0,37,0,61,12,1,61,6,2,80,22,3,66,10,4,100,0, 
10,5,10,8,0,27,0,100,10,1,67,15,2,54,15,3,89,34,4,99,12, 
10,5,10,9,0,25,0,10,1,1,99,16,2,100,40,3,95,21,4,77,14, 
10,5,10,8,0,26,0,68,22,1,68,21,2,88,21,3,100,12,4,68,5, 
10,5,10,9,0,13,0,83,0,1,86,5,2,100,28,3,30,0,4,30,0, 
10,5,10,9,0,16,0,33,5,1,56,1,2,15,0,3,100,32,4,71,19, 
10,5,10,8,0,21,0,90,9,1,56,25,2,49,0,3,100,18,4,61,0, 
10,5,10,9,0,26,0,70,5,1,20,0,2,100,75,3,99,60,4,47,0, 
10,5,10,8,0,24,0,90,41,1,96,25,2,84,13,3,100,12,4,91,3, 
10,5,10,8,1,21,0,100,31,1,20,12,2,20,8,3,31,5,4,67,10, 
10,5,10,9,0,27,0,51,10,1,69,0,2,61,10,3,73,7,4,100,5, 
10,5,10,9,0,16,0,53,28,1,100,5,2,17,0,3,70,0,4,32,0, 
10,5,10,9,0,27,0,100,20,1,26,27,2,19,0,3,59,12,4,94,22, 
10,5,10,9,0,34,0,59,5,1,100,5,2,9,0,3,71,0,4,99,5, 
10,5,10,8,0,11,0,22,0,1,51,0,2,56,12,3,100,8,4,68,5, 
10,5,10,8,1,25,0,93,10,1,63,19,2,96,20,3,100,15,4,52,10, 
10,5,10,9,0,16,0,52,7,1,41,0,2,21,5,3,82,15,4,100,5, 
10,5,10,8,0,27,0,100,20,1,40,12,2,75,29,3,40,14,4,72,51, 
10,5,10,9,0,12,0,94,24,1,21,7,2,100,18,3,52,6,4,39,25, 
10,5,10,9,0,32,0,100,64,1,97,63,2,71,5,3,99,50,4,94,17, 
10,5,10,8,0,17,0,22,5,1,100,14,2,62,16,3,53,21,4,62,17, 
10,5,10,9,0,30,0,100,56,1,98,46,2,99,49,3,78,5,4,55,15, 
10,5,10,8,0,15,0,24,5,1,100,35,2,40,0,3,85,15,4,65,18, 
10,5,10,8,0,20,0,39,0,1,37,5,2,87,16,3,94,10,4,100,0, 
10,5,10,8,0,29,0,65,26,1,38,11,2,81,30,3,99,22,4,100,26, 
10,5,10,8,0,10,0,51,7,1,5,0,2,73,7,3,8,0,4,100,2, 
10,5,10,8,0,21,0,98,15,1,44,4,2,27,0,3,100,23,4,69,12, 
10,5,10,8,0,26,0,94,37,1,100,22,2,93,11,3,54,18,4,63,24, 
10,5,10,8,0,18,0,100,39,1,21,3,2,21,5,3,21,10,4,58,22, 
10,5,10,8,0,20,0,40,5,1,100,23,2,40,8,3,49,5,4,98,22, 
10,5,10,8,0,25,0,19,0,1,99,2,2,100,17,3,71,21,4,91,7, 
10,5,10,9,0,32,0,96,24,1,100,5,2,60,12,3,27,0,4,97,55, 
10,5,10,8,0,28,0,29,0,1,100,19,2,92,18,3,93,38,4,29,0, 
10,5,10,7,1,17,0,84,13,1,100,19,2,15,24,3,84,8,4,53,26, 
10,5,10,8,0,17,0,55,5,1,36,16,2,100,17,3,90,31,4,72,0, 
10,5,10,8,0,26,0,82,10,1,67,10,2,68,11,3,100,10,4,53,0, 
10,5,10,8,0,26,0,99,38,1,100,19,2,98,26,3,34,16,4,44,14, 
10,5,10,8,0,24,0,69,10,1,13,0,2,100,26,3,4,0,4,44,0, 
10,5,10,8,0,19,0,89,18,1,31,0,2,100,19,3,45,12,4,54,3, 
10,5,10,8,0,27,0,43,0,1,100,50,2,88,20,3,52,0,4,30,0, 
10,5,10,8,0,40,0,19,0,1,100,10,2,19,9,3,19,0,4,71,10, 
10,5,10,7,0,18,0,54,9,1,34,0,2,34,11,3,100,7,4,54,5, 
10,5,10,8,0,14,0,100,21,1,23,13,2,23,7,3,58,14,4,66,26, 
10,5,10,9,0,29,0,91,14,1,100,10,2,33,0,3,98,19,4,67,10, 
10,5,10,8,0,40,0,76,11,1,88,0,2,51,5,3,100,0,4,98,12, 
10,5,10,8,1,16,0,100,46,1,98,41,2,61,0,3,86,30,4,7,0, 
10,5,10,8,0,15,0,47,0,1,100,0,2,33,5,3,49,18,4,9,0, 
10,5,10,9,0,29,0,100,42,1,65,10,2,99,22,3,62,22,4,95,31, 
10,5,10,9,0,19,0,100,15,1,40,0,2,61,10,3,75,12,4,5,0, 
10,5,10,9,0,27,0,24,7,1,68,10,2,75,20,3,57,10,4,100,67, 
10,5,10,9,0,25,0,47,13,1,61,0,2,32,8,3,51,20,4,100,11, 
10,5,10,7,0,18,0,6,5,1,56,19,2,100,12,3,48,13,4,15,10, 
10,5,10,8,0,52,0,60,5,1,68,10,2,99,40,3,94,10,4,100,18, 
10,5,10,9,0,24,0,50,0,1,100,20,2,50,0,3,43,9,4,91,0, 
10,5,10,9,0,22,0,63,36,1,73,11,2,100,52,3,98,42,4,54,5, 
10,5,10,8,1,20,0,32,3,1,10,0,2,100,14,3,55,18,4,90,12, 
10,5,10,9,0,41,0,50,0,1,96,19,2,71,25,3,76,0,4,100,36, 
10,5,10,8,0,14,0,11,5,1,11,0,2,100,25,3,50,10,4,18,5, 
10,5,10,9,0,18,0,47,10,1,100,21,2,22,5,3,84,29,4,22,0, 
10,5,10,8,0,25,0,100,11,1,99,8,2,98,26,3,66,5,4,96,28, 
10,5,10,8,0,25,0,50,5,1,40,15,2,39,15,3,100,39,4,88,10, 
10,5,10,9,0,24,0,99,15,1,54,7,2,76,13,3,72,25,4,100,21, 
10,5,10,9,0,33,0,59,10,1,55,5,2,100,56,3,73,26,4,62,5, 
10,5,10,9,0,25,0,47,21,1,68,21,2,100,23,3,95,18,4,90,19, 
10,5,10,9,0,15,0,50,0,1,15,0,2,72,35,3,100,17,4,73,0, 
10,5,10,8,0,24,0,13,0,1,100,12,2,99,21,3,10,0,4,98,12, 
10,5,10,8,0,35,0,46,0,1,99,13,2,100,65,3,48,0,4,88,4, 
10,5,10,9,0,15,0,100,5,1,22,0,2,27,0,3,16,0,4,47,5, 
10,5,10,9,0,20,0,85,0,1,23,0,2,64,18,3,100,10,4,55,12, 
10,5,10,9,0,18,0,37,6,1,100,9,2,76,0,3,95,13,4,10,9, 
10,5,10,9,0,27,0,21,0,1,94,8,2,95,20,3,99,13,4,100,23, 
10,5,10,8,0,22,0,90,25,1,58,18,2,100,5,3,69,13,4,51,20, 
10,5,10,8,1,14,0,49,0,1,24,8,2,100,0,3,52,7,4,22,0, 
10,5,10,9,0,30,0,53,11,1,100,10,2,99,5,3,73,30,4,53,0, 
10,5,10,8,0,23,0,100,19,1,47,8,2,27,0,3,37,7,4,32,0, 
10,5,10,9,0,26,0,66,23,1,65,11,2,57,5,3,100,44,4,72,1, 
10,5,10,8,0,32,0,100,31,1,46,11,2,74,22,3,68,8,4,42,14, 
10,5,10,9,0,30,0,90,3,1,100,4,2,75,5,3,13,0,4,97,0, 
10,5,10,9,0,23,0,59,20,1,100,20,2,98,15,3,63,0,4,23,12, 
10,5,10,8,0,31,0,57,25,1,97,4,2,100,9,3,72,23,4,34,1, 
10,5,10,9,0,24,0,100,18,1,38,0,2,54,10,3,70,14,4,38,33, 
10,5,10,9,0,29,0,68,0,1,40,5,2,75,19,3,94,18,4,100,20, 
10,5,10,9,0,32,0,99,19,1,59,18,2,44,26,3,87,5,4,100,21, 
10,5,10,9,0,25,0,51,0,1,79,19,2,100,0,3,94,19,4,29,5, 
10,5,10,9,0,27,0,51,15,1,64,7,2,75,23,3,100,25,4,56,10, 
10,5,10,8,0,44,0,100,5,1,58,2,2,80,25,3,45,0,4,94,9, 
10,5,10,9,0,28,0,45,5,1,76,20,2,60,0,3,34,0,4,100,30, 
10,5,10,9,0,20,0,51,14,1,26,0,2,100,28,3,75,24,4,14,5, 
10,5,10,8,0,19,0,94,12,1,44,9,2,100,0,3,62,23,4,97,11, 
10,5,10,8,0,33,0,79,15,1,35,11,2,57,0,3,100,5,4,96,39, 
10,5,10,8,0,29,0,57,0,1,100,10,2,99,11,3,74,23,4,94,30, 
10,5,10,9,0,22,0,24,5,1,100,18,2,24,0,3,24,5,4,95,20, 
10,5,10,8,0,14,0,70,19,1,100,29,2,39,14,3,34,8,4,39,5, 
10,5,10,8,0,39,0,65,17,1,99,15,2,58,18,3,58,14,4,100,11, 
10,5,10,8,0,47,0,60,20,1,78,8,2,100,32,3,99,37,4,55,11, 
10,5,10,9,0,45,0,100,22,1,99,20,2,54,20,3,8,0,4,98,35, 
10,5,10,8,0,37,0,21,11,1,100,44,2,98,25,3,98,55,4,99,53, 
10,5,10,8,0,31,0,65,15,1,71,9,2,100,31,3,45,16,4,65,16, 
10,5,10,9,0,18,0,78,38,1,100,45,2,29,0,3,79,0,4,68,14, 
10,5,10,9,0,20,0,59,29,1,28,0,2,28,5,3,100,31,4,59,18, 
10,5,10,8,0,37,0,99,59,1,62,15,2,99,12,3,99,36,4,100,8, 
10,5,10,8,0,43,0,93,19,1,49,5,2,100,25,3,98,10,4,64,20, 
10,5,10,9,0,25,0,80,19,1,76,12,2,100,25,3,69,37,4,69,0, 
10,5,10,9,0,18,0,46,0,1,11,0,2,46,4,3,100,15,4,25,5, 
10,5,10,9,0,28,0,24,8,1,78,15,2,100,20,3,94,16,4,63,14, 
10,5,10,8,0,24,0,62,10,1,63,12,2,100,10,3,72,0,4,62,13, 
10,5,10,8,1,27,0,39,0,1,42,24,2,83,0,3,63,18,4,100,26, 
10,5,10,9,0,50,0,56,10,1,30,5,2,97,20,3,98,6,4,100,32, 
10,5,10,8,0,12,0,10,0,1,34,13,2,100,9,3,17,0,4,45,2, 
10,5,10,9,0,33,0,83,17,1,98,11,2,89,40,3,65,0,4,100,5, 
10,5,10,8,0,11,0,40,10,1,15,0,2,15,0,3,100,23,4,64,26, 
10,5,10,9,0,20,0,26,35,1,59,16,2,55,11,3,32,0,4,100,9, 
10,5,10,9,0,21,0,100,10,1,75,14,2,73,18,3,55,7,4,73,0, 
10,5,10,9,0,23,0,59,17,1,39,13,2,46,11,3,100,12,4,46,0, 
10,5,10,8,0,13,0,19,11,1,46,6,2,2,0,3,41,0,4,100,18, 
10,5,10,9,0,26,0,44,5,1,52,1,2,97,40,3,100,25,4,65,9, 
10,5,10,9,0,25,0,100,37,1,69,5,2,96,20,3,85,10,4,10,0, 
10,5,10,9,0,23,0,20,11,1,32,10,2,85,11,3,13,0,4,100,28, 
10,5,10,9,0,37,0,77,5,1,73,13,2,100,23,3,77,10,4,20,0, 
10,5,10,8,0,14,0,100,5,1,52,11,2,44,25,3,11,0,4,44,10, 
10,5,10,9,0,33,0,99,25,1,100,9,2,83,18,3,29,5,4,86,0, 
10,5,10,9,0,24,0,100,0,1,63,5,2,69,16,3,69,19,4,84,5, 
10,5,10,8,0,36,0,99,37,1,98,5,2,38,0,3,100,49,4,98,45, 
10,5,10,9,0,21,0,65,5,1,57,5,2,100,26,3,9,0,4,99,29, 
10,5,10,9,0,36,0,95,10,1,98,47,2,56,15,3,51,20,4,100,20, 
10,5,10,9,0,37,0,71,22,1,100,12,2,97,20,3,66,23,4,68,6, 
10,5,10,9,0,14,0,10,0,1,100,12,2,10,0,3,60,12,4,43,0, 
10,5,10,9,0,41,0,89,19,1,100,40,2,26,6,3,99,29,4,19,0, 
10,5,10,8,1,20,0,30,1,1,13,0,2,30,2,3,100,21,4,19,0, 
10,5,10,8,0,35,0,18,8,1,100,7,2,70,4,3,54,7,4,58,13, 
10,5,10,10,0,31,0,41,5,1,12,0,2,100,30,3,24,10,4,99,29, 
10,5,10,8,0,40,0,40,5,1,22,4,2,100,30,3,98,13,4,33,5, 
10,5,10,8,0,41,0,48,11,1,100,24,2,99,30,3,99,13,4,98,37, 
10,5,10,8,0,36,0,100,0,1,76,2,2,76,9,3,51,8,4,76,9, 
10,5,10,8,0,16,0,56,15,1,41,10,2,100,48,3,81,26,4,14,5, 
10,5,10,8,0,17,0,33,2,1,30,4,2,100,17,3,71,5,4,13,5, 
10,5,10,8,0,31,0,67,19,1,23,11,2,76,10,3,100,43,4,99,10, 
10,5,10,8,0,21,0,100,11,1,86,5,2,36,1,3,61,6,4,56,9, 
10,5,10,8,0,10,0,95,9,1,19,0,2,100,0,3,46,5,4,42,14, 
10,5,10,7,0,30,0,99,19,1,96,10,2,67,0,3,100,1,4,68,5, 
10,5,10,8,0,19,0,60,0,1,28,0,2,100,21,3,94,17,4,94,16, 
10,5,10,9,0,40,0,92,25,1,46,18,2,99,2,3,46,13,4,100,19, 
10,5,10,8,0,22,0,26,1,1,44,4,2,68,21,3,71,0,4,100,5, 
10,5,10,8,0,22,0,25,7,1,51,23,2,89,43,3,15,0,4,100,16, 
10,5,10,8,0,31,0,32,0,1,56,1,2,76,0,3,52,5,4,100,10, 
10,5,10,8,0,44,0,87,25,1,62,21,2,88,68,3,34,11,4,100,58, 
10,5,10,9,0,36,0,40,10,1,100,24,2,56,15,3,99,10,4,56,13, 
10,5,10,8,0,18,0,100,20,1,8,5,2,80,5,3,27,0,4,28,7, 
10,5,10,9,0,37,0,100,13,1,48,8,2,97,18,3,78,20,4,47,10, 
10,5,10,9,0,28,0,61,10,1,95,5,2,100,8,3,10,0,4,47,10, 
10,5,10,8,0,30,0,100,35,1,99,8,2,25,5,3,96,11,4,99,21, 
10,5,10,7,0,29,0,76,5,1,66,15,2,100,81,3,48,5,4,43,0, 
10,5,10,9,0,20,0,75,20,1,89,0,2,65,10,3,80,15,4,100,21, 
10,5,10,9,0,30,0,94,0,1,68,3,2,99,45,3,68,0,4,100,25, 
10,5,10,9,0,30,0,69,29,1,71,17,2,100,13,3,89,15,4,71,24, 
10,5,10,9,0,21,0,65,17,1,100,33,2,37,5,3,66,11,4,94,19, 
10,5,10,9,0,29,0,90,22,1,98,31,2,100,1,3,90,35,4,92,9, 
10,5,10,8,0,26,0,68,24,1,100,28,2,31,6,3,48,5,4,59,18, 
10,5,10,8,0,24,0,78,13,1,100,2,2,62,5,3,75,0,4,40,8, 
10,5,10,8,0,28,0,100,8,1,95,25,2,92,10,3,91,5,4,57,10, 
10,5,10,8,0,35,0,98,0,1,80,10,2,80,19,3,77,5,4,100,10, 
10,5,10,8,0,14,0,74,6,1,100,13,2,28,5,3,5,9,4,75,19, 
10,5,10,8,0,34,0,79,15,1,73,17,2,91,38,3,95,18,4,100,42, 
10,5,10,8,0,40,0,59,20,1,93,16,2,66,12,3,100,36,4,45,7, 
10,5,10,8,0,32,0,11,0,1,58,10,2,100,23,3,94,30,4,11,1, 
10,5,10,8,0,26,0,63,3,1,41,10,2,54,5,3,100,5,4,52,14, 
10,5,10,7,0,29,0,31,12,1,100,20,2,55,5,3,4,0,4,98,11, 
10,5,10,8,0,12,0,7,0,1,70,7,2,100,6,3,29,5,4,13,9, 
10,5,10,8,0,20,0,97,34,1,65,0,2,65,29,3,75,10,4,100,30, 
10,5,10,8,0,38,0,98,5,1,89,24,2,100,9,3,31,7,4,76,5, 
10,5,10,8,0,31,0,64,5,1,76,0,2,100,16,3,41,0,4,96,10, 
10,5,10,8,0,30,0,19,15,1,65,5,2,29,0,3,75,12,4,100,27, 
10,5,10,7,0,17,0,98,24,1,30,6,2,43,14,3,100,10,4,66,5, 
10,5,10,6,0,35,0,100,26,1,31,11,2,70,5,3,99,13,4,97,48, 
10,5,10,7,0,14,0,10,0,1,29,0,2,10,0,3,100,15,4,10,0, 
10,5,10,8,0,13,0,67,21,1,54,16,2,100,13,3,26,6,4,32,0, 
10,5,10,8,0,28,0,63,10,1,59,0,2,100,6,3,70,8,4,94,13, 
10,5,10,8,0,26,0,23,0,1,99,11,2,13,0,3,67,11,4,100,22, 
10,5,10,8,1,19,0,100,0,1,44,13,2,88,15,3,27,5,4,20,6, 
10,5,10,9,0,21,0,94,30,1,27,15,2,95,22,3,89,10,4,100,10, 
10,5,10,8,0,43,0,72,13,1,72,12,2,51,7,3,100,64,4,70,5, 
10,5,10,9,0,18,0,65,20,1,100,5,2,30,5,3,95,21,4,98,12, 
10,5,10,8,0,25,0,8,0,1,74,5,2,100,15,3,77,7,4,11,0, 
10,5,10,8,0,32,0,79,10,1,100,15,2,41,0,3,77,10,4,29,0, 
10,5,10,8,0,20,0,100,12,1,92,10,2,99,31,3,55,20,4,29,1, 
10,5,10,8,0,21,0,60,17,1,98,15,2,98,15,3,100,5,4,62,0, 
10,5,10,9,0,33,0,100,20,1,91,79,2,39,4,3,59,5,4,21,0, 
10,5,10,9,0,54,0,99,42,1,100,9,2,26,4,3,24,0,4,80,20, 
10,5,10,9,0,19,0,79,18,1,100,12,2,79,7,3,9,0,4,18,3, 
10,5,10,8,0,15,0,77,15,1,33,5,2,100,10,3,79,10,4,51,22, 
10,5,10,8,0,36,0,85,0,1,100,14,2,94,47,3,99,17,4,90,30, 
10,5,10,8,0,33,0,73,11,1,100,47,2,71,0,3,67,14,4,99,50, 
