,,,,,Turns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,54,5,1,77,15,2,97,35,3,99,28,4,100,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,94,33,1,74,18,2,99,33,3,100,47,4,31,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,53,36,1,54,24,2,91,52,3,64,38,4,100,51, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,84,6,1,90,6,2,90,24,3,100,18,4,76,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,65,31,1,100,28,2,36,10,3,36,23,4,54,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,1,40,0,87,29,1,100,22,2,72,12,3,95,40,4,70,44, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,89,39,1,100,31,2,90,42,3,60,15,4,60,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,63,29,1,100,14,2,69,6,3,84,15,4,79,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,83,24,1,50,17,2,99,25,3,100,11,4,36,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,73,39,1,89,29,2,81,26,3,100,39,4,95,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,54,0,100,10,1,99,33,2,56,42,3,81,30,4,86,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,51,0,79,22,1,100,17,2,93,20,3,99,15,4,95,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,97,10,1,80,7,2,72,23,3,80,24,4,100,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,68,24,1,75,32,2,75,15,3,100,29,4,49,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,39,16,1,43,14,2,39,14,3,99,27,4,100,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,36,0,70,36,1,95,42,2,36,20,3,52,7,4,100,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,39,0,100,14,1,63,6,2,66,7,3,84,9,4,66,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,6,0,36,0,76,16,1,45,1,2,80,24,3,100,32,4,77,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,95,12,1,58,17,2,100,11,3,56,18,4,82,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,88,13,1,73,28,2,100,28,3,62,32,4,87,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,38,0,100,26,1,64,21,2,75,26,3,84,20,4,69,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,71,12,1,91,14,2,84,16,3,100,27,4,58,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,96,21,1,100,24,2,75,25,3,64,16,4,55,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,73,8,1,24,25,2,94,16,3,100,9,4,99,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,100,15,1,83,8,2,91,29,3,87,13,4,87,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,100,18,1,85,26,2,89,27,3,92,27,4,65,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,59,31,1,100,40,2,67,34,3,51,19,4,91,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,94,33,1,68,19,2,91,14,3,100,22,4,95,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,90,28,1,77,37,2,100,33,3,75,31,4,99,78, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,46,0,78,19,1,80,0,2,82,4,3,100,47,4,82,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,67,0,91,44,1,100,47,2,92,47,3,99,29,4,99,69, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,61,29,1,100,17,2,61,30,3,98,17,4,97,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,44,0,100,20,1,78,26,2,77,18,3,96,18,4,38,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,35,0,81,20,1,73,13,2,100,22,3,47,17,4,64,4, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,100,28,1,69,14,2,64,30,3,76,28,4,95,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,38,0,47,2,1,100,19,2,82,17,3,87,32,4,36,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,55,0,100,57,1,91,31,2,82,48,3,77,24,4,69,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,67,18,1,81,26,2,100,15,3,49,13,4,82,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,41,0,100,28,1,82,23,2,72,5,3,47,9,4,63,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,29,0,100,19,1,81,5,2,87,40,3,61,25,4,55,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,100,24,1,93,30,2,47,5,3,91,23,4,84,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,61,0,99,24,1,57,15,2,50,2,3,69,35,4,100,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,83,20,1,82,20,2,59,21,3,100,13,4,51,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,74,23,1,84,32,2,100,54,3,93,47,4,53,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,74,14,1,93,22,2,92,20,3,89,18,4,100,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,99,40,1,48,17,2,95,17,3,64,2,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,42,31,1,85,15,2,65,35,3,81,30,4,100,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,88,32,1,81,7,2,55,22,3,61,17,4,100,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,59,0,100,42,1,91,37,2,92,59,3,60,41,4,99,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,63,9,1,63,19,2,100,27,3,78,32,4,83,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,38,0,100,27,1,25,13,2,25,12,3,80,26,4,59,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,79,52,1,100,61,2,89,53,3,56,27,4,37,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,100,25,1,84,2,2,44,0,3,90,13,4,63,4, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,31,4,1,65,13,2,100,25,3,65,9,4,70,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,96,14,1,88,33,2,100,29,3,93,26,4,91,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,59,0,93,58,1,99,45,2,69,36,3,100,66,4,92,54, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,94,19,1,100,25,2,93,10,3,90,25,4,99,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,63,16,1,100,34,2,27,1,3,74,25,4,99,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,92,24,1,99,22,2,81,12,3,89,29,4,100,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,71,31,1,80,34,2,100,26,3,75,31,4,94,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,66,11,1,92,24,2,54,36,3,33,13,4,100,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,93,40,1,78,95,2,100,46,3,93,38,4,60,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,100,24,1,73,22,2,73,29,3,80,56,4,88,57, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,35,0,78,25,1,99,34,2,100,36,3,83,29,4,92,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,91,37,1,100,36,2,82,37,3,71,30,4,45,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,63,18,1,92,20,2,100,23,3,88,21,4,72,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,60,17,1,95,19,2,84,41,3,60,16,4,100,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,100,46,1,80,23,2,80,17,3,68,27,4,66,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,82,14,1,98,17,2,100,28,3,86,27,4,67,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,79,25,1,75,44,2,99,6,3,69,23,4,100,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,88,8,1,75,11,2,51,7,3,100,33,4,85,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,37,3,1,69,7,2,55,8,3,82,47,4,100,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,99,16,1,79,32,2,100,29,3,91,26,4,91,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,47,0,74,17,1,84,22,2,74,29,3,100,36,4,51,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,47,0,93,42,1,74,35,2,92,7,3,39,14,4,100,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,95,8,1,100,10,2,69,23,3,48,15,4,48,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,38,0,51,23,1,100,40,2,84,10,3,73,28,4,22,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,98,61,1,52,19,2,100,57,3,60,18,4,81,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,87,2,1,49,21,2,100,24,3,59,6,4,87,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,85,35,1,64,22,2,93,27,3,89,18,4,100,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,68,14,1,55,14,2,69,18,3,100,26,4,83,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,29,0,50,12,1,46,6,2,63,11,3,100,16,4,34,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,76,12,1,48,7,2,56,2,3,100,22,4,88,43, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,37,0,43,8,1,79,37,2,96,37,3,60,9,4,100,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,62,5,1,100,29,2,62,17,3,12,0,4,18,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,54,0,82,36,1,99,55,2,95,27,3,93,23,4,100,51, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,54,9,1,86,15,2,88,0,3,100,24,4,54,4, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,77,25,1,86,16,2,54,23,3,54,15,4,100,2, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,69,11,1,76,15,2,100,19,3,68,5,4,38,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,41,0,100,34,1,85,27,2,64,35,3,87,26,4,83,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,100,22,1,99,10,2,61,7,3,84,11,4,63,1, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,48,0,98,9,1,100,40,2,76,12,3,79,36,4,98,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,61,0,92,51,1,78,15,2,100,28,3,62,26,4,89,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,100,14,1,94,30,2,92,20,3,83,22,4,88,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,49,17,1,100,14,2,77,39,3,79,32,4,57,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,72,31,1,71,15,2,100,30,3,87,23,4,77,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,72,35,1,86,33,2,89,30,3,100,7,4,84,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,29,0,86,17,1,60,11,2,56,10,3,100,12,4,29,1, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,75,29,1,53,21,2,93,27,3,100,30,4,66,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,54,0,71,23,1,78,26,2,78,1,3,93,20,4,100,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,57,0,72,46,1,65,34,2,65,50,3,84,37,4,100,68, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,82,15,1,89,9,2,91,47,3,100,5,4,64,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,23,5,1,79,8,2,75,27,3,53,16,4,100,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,90,34,1,100,46,2,74,15,3,53,31,4,71,46, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,98,27,1,100,9,2,99,16,3,69,46,4,85,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,78,20,1,92,23,2,66,3,3,100,18,4,98,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,100,40,1,78,22,2,85,18,3,74,23,4,44,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,47,0,42,13,1,96,14,2,87,10,3,86,21,4,100,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,99,24,1,100,35,2,84,44,3,83,32,4,79,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,48,0,66,3,1,87,10,2,66,8,3,86,26,4,100,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,59,0,100,38,1,98,22,2,95,35,3,76,40,4,87,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,34,0,69,20,1,58,32,2,60,25,3,100,26,4,54,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,88,7,1,67,21,2,84,13,3,100,39,4,99,49, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,59,0,35,24,1,79,17,2,100,54,3,70,19,4,49,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,92,25,1,99,41,2,55,46,3,100,30,4,80,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,100,16,1,55,27,2,57,18,3,70,19,4,47,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,60,0,72,23,1,95,31,2,67,40,3,100,35,4,98,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,56,0,97,17,1,98,74,2,97,24,3,89,24,4,100,80, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,44,0,86,26,1,100,8,2,26,0,3,95,6,4,95,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,42,15,1,96,12,2,100,46,3,67,17,4,73,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,59,13,1,58,13,2,29,4,3,57,5,4,100,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,33,0,75,12,1,72,39,2,41,1,3,60,21,4,100,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,45,24,1,48,15,2,82,24,3,100,28,4,99,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,97,20,1,100,5,2,55,20,3,60,4,4,41,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,100,23,1,85,25,2,58,25,3,47,10,4,90,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,53,25,1,53,16,2,100,11,3,53,13,4,73,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,87,20,1,100,28,2,99,40,3,99,52,4,77,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,85,26,1,99,22,2,99,23,3,100,39,4,83,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,75,15,1,47,20,2,77,40,3,81,20,4,100,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,87,23,1,100,34,2,88,49,3,76,23,4,46,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,100,12,1,69,11,2,22,11,3,53,16,4,62,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,82,21,1,100,35,2,98,23,3,99,23,4,46,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,33,0,72,41,1,71,20,2,72,28,3,84,11,4,100,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,41,0,72,15,1,88,14,2,58,11,3,100,21,4,60,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,57,0,98,14,1,87,19,2,93,22,3,100,21,4,44,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,39,0,75,28,1,100,25,2,62,24,3,91,27,4,85,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,100,8,1,83,23,2,95,26,3,81,44,4,79,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,82,10,1,87,5,2,65,26,3,94,20,4,100,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,97,10,1,59,31,2,84,23,3,97,47,4,100,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,84,27,1,67,23,2,100,31,3,98,50,4,61,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,86,26,1,94,23,2,100,26,3,88,23,4,99,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,91,26,1,62,17,2,62,28,3,100,14,4,55,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,58,23,1,100,16,2,64,15,3,77,21,4,85,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,91,35,1,93,37,2,61,22,3,87,31,4,100,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,67,31,1,67,34,2,98,29,3,100,32,4,71,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,64,20,1,49,19,2,92,25,3,68,25,4,100,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,100,20,1,47,20,2,75,12,3,69,24,4,38,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,44,14,1,100,13,2,48,19,3,56,19,4,44,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,99,23,1,81,28,2,100,42,3,81,25,4,86,51, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,75,17,1,91,20,2,62,30,3,72,20,4,100,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,35,0,100,19,1,75,1,2,87,12,3,90,13,4,75,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,100,22,1,46,31,2,92,1,3,68,14,4,50,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,97,26,1,57,2,2,85,13,3,100,14,4,36,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,78,38,1,78,23,2,78,33,3,69,5,4,100,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,34,0,100,34,1,52,25,2,73,18,3,92,27,4,18,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,48,0,100,31,1,51,30,2,79,24,3,64,23,4,89,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,23,0,61,25,1,41,15,2,66,20,3,46,14,4,100,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,78,10,1,70,15,2,78,19,3,78,22,4,100,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,51,0,82,4,1,72,0,2,100,13,3,31,13,4,38,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,77,16,1,100,27,2,94,8,3,97,15,4,97,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,82,30,1,100,13,2,84,7,3,81,11,4,68,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,46,17,1,98,29,2,76,7,3,85,29,4,100,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,78,10,1,42,9,2,71,18,3,100,20,4,22,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,100,28,1,80,19,2,33,21,3,91,27,4,74,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,44,16,1,72,24,2,100,24,3,54,8,4,72,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,32,0,65,7,1,84,28,2,100,15,3,68,8,4,52,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,31,0,100,15,1,29,39,2,75,0,3,41,36,4,66,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,81,14,1,100,9,2,87,14,3,82,9,4,91,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,98,32,1,99,33,2,75,25,3,97,42,4,100,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,41,0,97,12,1,66,14,2,34,11,3,100,19,4,73,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,57,0,79,54,1,37,53,2,91,42,3,71,58,4,100,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,51,0,1,100,18,2,50,13,3,90,17,4,89,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,43,23,1,68,9,2,100,20,3,84,17,4,97,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,100,11,1,64,5,2,54,9,3,55,17,4,80,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,97,48,1,80,24,2,99,40,3,54,26,4,100,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,76,17,1,64,13,2,51,20,3,100,47,4,88,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,90,14,1,99,16,2,60,13,3,100,18,4,96,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,91,55,1,100,30,2,67,28,3,98,47,4,78,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,83,15,1,59,13,2,100,55,3,45,6,4,71,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,99,32,1,91,39,2,100,23,3,65,20,4,90,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,1,49,0,78,15,1,78,23,2,100,8,3,78,9,4,76,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,62,20,1,83,19,2,92,22,3,100,37,4,62,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,99,21,1,42,7,2,100,14,3,56,7,4,49,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,58,0,83,22,1,69,24,2,81,26,3,100,34,4,73,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,52,0,100,58,1,46,16,2,90,28,3,88,46,4,95,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,33,0,99,20,1,56,5,2,56,15,3,100,10,4,68,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,87,36,1,97,45,2,100,39,3,99,53,4,68,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,52,0,100,28,1,90,18,2,84,30,3,82,31,4,67,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,100,17,1,84,24,2,56,25,3,64,21,4,35,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,52,21,1,100,44,2,25,43,3,49,20,4,62,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,96,23,1,100,35,2,55,20,3,61,33,4,56,47, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,97,21,1,100,18,2,86,18,3,74,10,4,72,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,100,19,1,90,17,2,99,15,3,46,23,4,62,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,47,25,1,100,25,2,62,31,3,92,19,4,82,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,72,27,1,53,21,2,100,47,3,9,60,4,87,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,28,0,34,14,1,78,4,2,34,7,3,100,16,4,44,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,74,22,1,100,33,2,82,36,3,74,29,4,58,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,100,46,1,75,34,2,76,13,3,88,44,4,74,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,69,27,1,100,38,2,79,21,3,69,29,4,80,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,98,18,1,100,45,2,62,23,3,61,18,4,58,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,47,0,98,25,1,100,17,2,99,71,3,58,18,4,50,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,38,0,63,24,1,59,32,2,100,18,3,24,7,4,19,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,51,26,1,100,55,2,90,22,3,90,24,4,44,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,29,0,37,3,1,28,0,2,75,26,3,48,0,4,100,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,56,0,98,25,1,84,14,2,100,27,3,62,23,4,62,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,100,44,1,88,23,2,59,18,3,73,22,4,38,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,70,14,1,71,24,2,63,20,3,78,14,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,78,23,1,58,12,2,68,25,3,73,24,4,100,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,69,46,1,74,28,2,100,46,3,47,12,4,55,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,31,0,100,23,1,43,17,2,59,14,3,86,14,4,40,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,31,0,53,22,1,77,19,2,67,8,3,100,17,4,73,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,51,0,90,12,1,100,19,2,90,17,3,82,25,4,88,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,89,20,1,90,15,2,50,23,3,87,20,4,100,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,25,0,28,4,1,28,8,2,45,5,3,52,12,4,100,24, ,,,,,,,,,,,,,,,,,,,,,
